status,price,bed,bath,acre_lot,state,zip_code,house_size,sold_date,time_interval
for_sale,499950.0,2.0,1.0,0.22,New Jersey,7739.0,800.0,2021-07-09,4.0
for_sale,189000.0,3.0,1.0,0.04,New Jersey,8016.0,960.0,2021-07-09,4.0
for_sale,649000.0,2.0,1.0,0.15,New Hampshire,3768.0,1200.0,2021-07-09,4.0
for_sale,450000.0,6.0,4.0,0.09,Rhode Island,2909.0,3520.0,2021-07-09,4.0
for_sale,450000.0,6.0,4.0,0.09,Rhode Island,2909.0,3520.0,2021-07-09,4.0
for_sale,424900.0,3.0,2.0,0.29,Rhode Island,2817.0,1028.0,2021-07-09,4.0
for_sale,649000.0,2.0,1.0,0.15,New Hampshire,3768.0,1200.0,2021-07-09,4.0
for_sale,424900.0,3.0,2.0,0.29,Rhode Island,2817.0,1028.0,2021-07-09,4.0
for_sale,424900.0,3.0,2.0,0.43,Pennsylvania,18337.0,1900.0,2021-07-09,4.0
for_sale,649000.0,2.0,1.0,0.15,New Hampshire,3768.0,1200.0,2021-07-09,4.0
for_sale,649000.0,2.0,1.0,0.15,New Hampshire,3768.0,1200.0,2021-07-09,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,329900.0,3.0,2.0,0.02,Pennsylvania,19134.0,1500.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,1395000.0,1.0,1.0,0.47,New York,10014.0,676.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,329900.0,3.0,2.0,0.02,Pennsylvania,19134.0,1500.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,329900.0,3.0,2.0,0.02,Pennsylvania,19134.0,1500.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,350000.0,2.0,2.0,2.0,Maine,4330.0,1708.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,838000.0,3.0,3.0,0.04,New York,11234.0,1800.0,2021-07-12,4.0
for_sale,1275000.0,3.0,4.0,197.2,Vermont,5655.0,3064.0,2021-07-12,4.0
for_sale,3275000.0,6.0,7.0,0.18,New York,10538.0,4820.0,2021-07-13,4.0
for_sale,252900.0,2.0,1.0,0.01,New Jersey,8527.0,1033.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,699000.0,4.0,3.0,0.17,New Jersey,8861.0,2275.0,2021-07-13,4.0
for_sale,239900.0,3.0,2.0,0.17,New Jersey,8001.0,1635.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,399900.0,2.0,3.0,0.02,Pennsylvania,19148.0,1387.0,2021-07-13,4.0
for_sale,699000.0,4.0,3.0,0.17,New Jersey,8861.0,2275.0,2021-07-13,4.0
for_sale,3275000.0,6.0,7.0,0.18,New York,10538.0,4820.0,2021-07-13,4.0
for_sale,252900.0,2.0,1.0,0.01,New Jersey,8527.0,1033.0,2021-07-13,4.0
for_sale,239900.0,3.0,2.0,0.17,New Jersey,8001.0,1635.0,2021-07-13,4.0
for_sale,360000.0,7.0,3.0,0.11,Connecticut,6610.0,2067.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,234900.0,3.0,2.0,0.17,Connecticut,6708.0,1200.0,2021-07-13,4.0
for_sale,239900.0,3.0,2.0,0.17,New Jersey,8001.0,1635.0,2021-07-13,4.0
for_sale,360000.0,7.0,3.0,0.11,Connecticut,6610.0,2067.0,2021-07-13,4.0
for_sale,234900.0,3.0,2.0,0.17,Connecticut,6708.0,1200.0,2021-07-13,4.0
for_sale,3275000.0,6.0,7.0,0.18,New York,10538.0,4820.0,2021-07-13,4.0
for_sale,239900.0,3.0,2.0,0.17,New Jersey,8001.0,1635.0,2021-07-13,4.0
for_sale,234900.0,3.0,2.0,0.17,Connecticut,6708.0,1200.0,2021-07-13,4.0
for_sale,3275000.0,6.0,7.0,0.18,New York,10538.0,4820.0,2021-07-13,4.0
for_sale,699000.0,4.0,3.0,0.17,New Jersey,8861.0,2275.0,2021-07-13,4.0
for_sale,252900.0,2.0,1.0,0.01,New Jersey,8527.0,1033.0,2021-07-13,4.0
for_sale,239900.0,3.0,2.0,0.17,New Jersey,8001.0,1635.0,2021-07-13,4.0
for_sale,252900.0,2.0,1.0,0.01,New Jersey,8527.0,1033.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,3275000.0,6.0,7.0,0.18,New York,10538.0,4820.0,2021-07-13,4.0
for_sale,234900.0,3.0,2.0,0.17,Connecticut,6708.0,1200.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,399900.0,2.0,3.0,0.02,Pennsylvania,19148.0,1387.0,2021-07-13,4.0
for_sale,699000.0,4.0,3.0,0.17,New Jersey,8861.0,2275.0,2021-07-13,4.0
for_sale,252900.0,2.0,1.0,0.01,New Jersey,8527.0,1033.0,2021-07-13,4.0
for_sale,3275000.0,6.0,7.0,0.18,New York,10538.0,4820.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,252900.0,2.0,1.0,0.01,New Jersey,8527.0,1033.0,2021-07-13,4.0
for_sale,360000.0,7.0,3.0,0.11,Connecticut,6610.0,2067.0,2021-07-13,4.0
for_sale,3275000.0,6.0,7.0,0.18,New York,10538.0,4820.0,2021-07-13,4.0
for_sale,239900.0,3.0,2.0,0.17,New Jersey,8001.0,1635.0,2021-07-13,4.0
for_sale,234900.0,3.0,2.0,0.17,Connecticut,6708.0,1200.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,425000.0,4.0,2.0,0.32,New Jersey,8824.0,1452.0,2021-07-13,4.0
for_sale,252900.0,2.0,1.0,0.01,New Jersey,8527.0,1033.0,2021-07-13,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,949000.0,4.0,4.0,0.11,New Jersey,8723.0,2960.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,949000.0,4.0,4.0,0.11,New Jersey,8723.0,2960.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,999000.0,6.0,3.0,0.06,New York,10466.0,2896.0,2021-07-14,4.0
for_sale,237000.0,2.0,1.0,0.14,New Jersey,8088.0,987.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,237000.0,2.0,1.0,0.14,New Jersey,8088.0,987.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,215000.0,4.0,2.0,0.04,Pennsylvania,19018.0,1152.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,999000.0,6.0,3.0,0.06,New York,10466.0,2896.0,2021-07-14,4.0
for_sale,999000.0,6.0,3.0,0.06,New York,10466.0,2896.0,2021-07-14,4.0
for_sale,949000.0,4.0,4.0,0.11,New Jersey,8723.0,2960.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,215000.0,4.0,2.0,0.04,Pennsylvania,19018.0,1152.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,949000.0,4.0,4.0,0.11,New Jersey,8723.0,2960.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,237000.0,2.0,1.0,0.14,New Jersey,8088.0,987.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,999000.0,6.0,3.0,0.06,New York,10466.0,2896.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,224900.0,3.0,2.0,0.16,New York,12901.0,1539.0,2021-07-14,4.0
for_sale,999000.0,6.0,3.0,0.06,New York,10466.0,2896.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,999000.0,6.0,3.0,0.06,New York,10466.0,2896.0,2021-07-14,4.0
for_sale,237000.0,2.0,1.0,0.14,New Jersey,8088.0,987.0,2021-07-14,4.0
for_sale,224900.0,3.0,2.0,0.16,New York,12901.0,1539.0,2021-07-14,4.0
for_sale,224900.0,3.0,2.0,0.16,New York,12901.0,1539.0,2021-07-14,4.0
for_sale,215000.0,4.0,2.0,0.04,Pennsylvania,19018.0,1152.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,237000.0,2.0,1.0,0.14,New Jersey,8088.0,987.0,2021-07-14,4.0
for_sale,999000.0,6.0,3.0,0.06,New York,10466.0,2896.0,2021-07-14,4.0
for_sale,999000.0,6.0,3.0,0.06,New York,10466.0,2896.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,424900.0,4.0,2.0,0.14,New Jersey,8812.0,1489.0,2021-07-14,4.0
for_sale,999000.0,6.0,3.0,0.06,New York,10466.0,2896.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,237000.0,2.0,1.0,0.14,New Jersey,8088.0,987.0,2021-07-14,4.0
for_sale,949000.0,4.0,4.0,0.11,New Jersey,8723.0,2960.0,2021-07-14,4.0
for_sale,999000.0,6.0,3.0,0.06,New York,10466.0,2896.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,469999.0,4.0,2.0,0.45,New Jersey,8812.0,2008.0,2021-07-14,4.0
for_sale,260000.0,3.0,1.0,0.2,New Hampshire,3222.0,1507.0,2021-07-14,4.0
for_sale,214000.0,2.0,1.0,0.13,Pennsylvania,18336.0,1510.0,2021-07-15,4.0
for_sale,429000.0,3.0,3.0,0.12,New Jersey,8857.0,1633.0,2021-07-15,4.0
for_sale,399000.0,4.0,3.0,0.23,New Jersey,8060.0,2058.0,2021-07-15,4.0
for_sale,214000.0,2.0,1.0,0.13,Pennsylvania,18336.0,1510.0,2021-07-15,4.0
for_sale,470000.0,3.0,3.0,0.08,New Jersey,7036.0,2200.0,2021-07-15,4.0
for_sale,399000.0,4.0,3.0,0.23,New Jersey,8060.0,2058.0,2021-07-15,4.0
for_sale,470000.0,3.0,3.0,0.08,New Jersey,7036.0,2200.0,2021-07-15,4.0
for_sale,470000.0,3.0,3.0,0.08,New Jersey,7036.0,2200.0,2021-07-15,4.0
for_sale,470000.0,3.0,3.0,0.08,New Jersey,7036.0,2200.0,2021-07-15,4.0
for_sale,429000.0,3.0,3.0,0.12,New Jersey,8857.0,1633.0,2021-07-15,4.0
for_sale,439900.0,3.0,3.0,0.04,Pennsylvania,19119.0,2004.0,2021-07-15,4.0
for_sale,429000.0,3.0,3.0,0.12,New Jersey,8857.0,1633.0,2021-07-15,4.0
for_sale,429000.0,3.0,3.0,0.12,New Jersey,8857.0,1633.0,2021-07-15,4.0
for_sale,346900.0,3.0,3.0,0.04,Pennsylvania,19119.0,2063.0,2021-07-15,4.0
for_sale,399000.0,4.0,3.0,0.23,New Jersey,8060.0,2058.0,2021-07-15,4.0
for_sale,399000.0,4.0,3.0,0.23,New Jersey,8060.0,2058.0,2021-07-15,4.0
for_sale,399000.0,4.0,3.0,0.23,New Jersey,8060.0,2058.0,2021-07-15,4.0
for_sale,399000.0,4.0,3.0,0.23,New Jersey,8060.0,2058.0,2021-07-15,4.0
for_sale,399000.0,4.0,3.0,0.23,New Jersey,8060.0,2058.0,2021-07-15,4.0
for_sale,539900.0,5.0,3.0,0.24,Delaware,19810.0,2225.0,2021-07-15,4.0
for_sale,429000.0,3.0,3.0,0.12,New Jersey,8857.0,1633.0,2021-07-15,4.0
for_sale,399000.0,4.0,3.0,0.23,New Jersey,8060.0,2058.0,2021-07-15,4.0
for_sale,346900.0,3.0,3.0,0.04,Pennsylvania,19119.0,2063.0,2021-07-15,4.0
for_sale,539900.0,5.0,3.0,0.24,Delaware,19810.0,2225.0,2021-07-15,4.0
for_sale,429000.0,3.0,3.0,0.12,New Jersey,8857.0,1633.0,2021-07-15,4.0
for_sale,399000.0,4.0,3.0,0.23,New Jersey,8060.0,2058.0,2021-07-15,4.0
for_sale,239900.0,3.0,1.0,0.55,New Jersey,8328.0,1119.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,239900.0,3.0,1.0,0.55,New Jersey,8328.0,1119.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,400000.0,3.0,1.0,0.27,Rhode Island,2888.0,1393.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,400000.0,3.0,1.0,0.27,Rhode Island,2888.0,1393.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,239900.0,3.0,1.0,0.55,New Jersey,8328.0,1119.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,239900.0,3.0,1.0,0.55,New Jersey,8328.0,1119.0,2021-07-16,4.0
for_sale,400000.0,3.0,1.0,0.27,Rhode Island,2888.0,1393.0,2021-07-16,4.0
for_sale,400000.0,3.0,1.0,0.27,Rhode Island,2888.0,1393.0,2021-07-16,4.0
for_sale,474900.0,3.0,3.0,0.16,Pennsylvania,19073.0,1825.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,400000.0,3.0,1.0,0.27,Rhode Island,2888.0,1393.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,474900.0,3.0,3.0,0.16,Pennsylvania,19073.0,1825.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,239900.0,3.0,1.0,0.55,New Jersey,8328.0,1119.0,2021-07-16,4.0
for_sale,400000.0,3.0,1.0,0.27,Rhode Island,2888.0,1393.0,2021-07-16,4.0
for_sale,269900.0,3.0,2.0,0.09,Connecticut,6770.0,1338.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,2000000.0,3.0,3.0,1.39,Massachusetts,2575.0,2926.0,2021-07-16,4.0
for_sale,400000.0,3.0,1.0,0.27,Rhode Island,2888.0,1393.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,2000000.0,3.0,3.0,1.39,Massachusetts,2575.0,2926.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,239900.0,3.0,1.0,0.55,New Jersey,8328.0,1119.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,239900.0,3.0,1.0,0.55,New Jersey,8328.0,1119.0,2021-07-16,4.0
for_sale,239900.0,3.0,1.0,0.55,New Jersey,8328.0,1119.0,2021-07-16,4.0
for_sale,1399000.0,4.0,3.0,0.51,Massachusetts,2421.0,2361.0,2021-07-16,4.0
for_sale,699000.0,3.0,2.0,0.05,New York,11426.0,1312.0,2021-07-16,4.0
for_sale,289900.0,5.0,3.0,0.18,New Jersey,8060.0,2152.0,2021-07-17,4.0
for_sale,289900.0,5.0,3.0,0.18,New Jersey,8060.0,2152.0,2021-07-17,4.0
for_sale,289900.0,5.0,3.0,0.18,New Jersey,8060.0,2152.0,2021-07-17,4.0
for_sale,289900.0,5.0,3.0,0.18,New Jersey,8060.0,2152.0,2021-07-17,4.0
for_sale,289900.0,5.0,3.0,0.18,New Jersey,8060.0,2152.0,2021-07-17,4.0
for_sale,289900.0,5.0,3.0,0.18,New Jersey,8060.0,2152.0,2021-07-17,4.0
for_sale,289900.0,5.0,3.0,0.18,New Jersey,8060.0,2152.0,2021-07-17,4.0
for_sale,289900.0,5.0,3.0,0.18,New Jersey,8060.0,2152.0,2021-07-17,4.0
for_sale,329000.0,3.0,2.0,0.78,Vermont,5035.0,1560.0,2021-07-19,4.0
for_sale,329000.0,3.0,2.0,0.78,Vermont,5035.0,1560.0,2021-07-19,4.0
for_sale,559900.0,4.0,3.0,2.0,Connecticut,6413.0,2600.0,2021-07-19,4.0
for_sale,695000.0,3.0,3.0,3.43,New Hampshire,3586.0,2574.0,2021-07-19,4.0
for_sale,2149000.0,5.0,4.0,0.14,New Jersey,8735.0,2700.0,2021-07-19,4.0
for_sale,329000.0,3.0,2.0,0.78,Vermont,5035.0,1560.0,2021-07-19,4.0
for_sale,2149000.0,5.0,4.0,0.14,New Jersey,8735.0,2700.0,2021-07-19,4.0
for_sale,2149000.0,5.0,4.0,0.14,New Jersey,8735.0,2700.0,2021-07-19,4.0
for_sale,695000.0,3.0,3.0,3.43,New Hampshire,3586.0,2574.0,2021-07-19,4.0
for_sale,695000.0,3.0,3.0,3.43,New Hampshire,3586.0,2574.0,2021-07-19,4.0
for_sale,329000.0,3.0,2.0,0.78,Vermont,5035.0,1560.0,2021-07-19,4.0
for_sale,329000.0,3.0,2.0,0.78,Vermont,5035.0,1560.0,2021-07-19,4.0
for_sale,449900.0,3.0,2.0,0.99,New Hampshire,3819.0,1726.0,2021-07-19,4.0
for_sale,695000.0,3.0,3.0,3.43,New Hampshire,3586.0,2574.0,2021-07-19,4.0
